#{"t_start": 1761576449.4221244, "env_id": "None"}
r,l,t
-470.0,31,112.977216
-470.0,31,112.995913
-470.0,31,113.013484
-470.0,31,113.031437
-470.0,31,113.053973
-470.0,31,113.077587
-470.0,31,113.09835
-470.0,31,113.116869
-470.0,31,113.140678
-470.0,31,113.161099
-470.0,31,113.181548
-470.0,31,113.200344
-470.0,31,113.221456
-470.0,31,113.240377
-470.0,31,113.265525
-470.0,31,113.284414
-470.0,31,113.304532
-470.0,31,113.322507
-470.0,31,113.344138
-470.0,31,113.365363
-470.0,31,113.38323
-470.0,31,113.401258
-470.0,31,113.422291
-470.0,31,113.786635
-470.0,31,113.803957
-470.0,31,113.822949
-470.0,31,113.840993
-470.0,31,113.866652
-470.0,31,113.890504
-470.0,31,113.916083
-470.0,31,113.93169
-470.0,31,113.947248
-470.0,31,113.963494
-470.0,31,113.979323
-470.0,31,113.996082
-470.0,31,114.011261
-470.0,31,114.026937
-470.0,31,114.042583
-470.0,31,114.058092
-470.0,31,114.074273
-470.0,31,114.090359
-470.0,31,114.106182
-470.0,31,114.122349
-470.0,31,114.138595
-470.0,31,114.155254
-470.0,31,114.170759
-470.0,31,114.187822
-470.0,31,114.204994
-470.0,31,114.220967
-470.0,31,114.237671
-470.0,31,114.254107
-470.0,31,114.269507
-470.0,31,114.285125
-470.0,31,114.301409
-470.0,31,114.317767
-470.0,31,114.332757
-470.0,31,114.65041
-470.0,31,114.66982
-470.0,31,114.685301
-470.0,31,114.704841
-470.0,31,114.72127
-470.0,31,114.738832
-470.0,31,114.756454
-470.0,31,114.780536
-470.0,31,114.80288
-470.0,31,114.819944
-470.0,31,114.839649
-470.0,31,114.85687
-470.0,31,114.89669
-470.0,31,114.914066
-470.0,31,114.947229
-470.0,31,114.970666
-470.0,31,114.995865
-470.0,31,115.018314
-470.0,31,115.039273
-470.0,31,115.065302
-470.0,31,115.085421
-470.0,31,115.107452
-470.0,31,115.125908
-470.0,31,115.149334
-470.0,31,115.169539
-470.0,31,115.195196
-470.0,31,115.217119
-470.0,31,115.234873
-470.0,31,115.253485
-470.0,31,115.278342
-470.0,31,115.298805
-470.0,31,115.317619
-470.0,31,115.338206
-470.0,31,115.665983
-470.0,31,115.682322
-470.0,31,115.700397
-470.0,31,115.716831
-470.0,31,115.740473
-470.0,31,115.760341
-470.0,31,115.777973
-470.0,31,115.795277
-470.0,31,115.813402
-470.0,31,115.830349
-470.0,31,115.847099
-470.0,31,115.864149
-470.0,31,115.881327
-470.0,31,115.898379
-470.0,31,115.928949
-470.0,31,115.946955
-470.0,31,115.962641
-470.0,31,115.978589
-470.0,31,115.996821
-470.0,31,116.014318
-470.0,31,116.031425
-470.0,31,116.049586
-470.0,31,116.077286
-470.0,31,116.096123
-470.0,31,116.112126
-470.0,31,116.127887
-470.0,31,116.143898
-470.0,31,116.160043
-470.0,31,116.176137
-470.0,31,116.192468
-470.0,31,116.208619
-470.0,31,116.224017
-470.0,31,116.239639
-470.0,31,116.529259
-470.0,31,116.545066
-470.0,31,116.563155
-470.0,31,116.579373
-470.0,31,116.599656
-470.0,31,116.616833
-470.0,31,116.632836
-470.0,31,116.649536
-470.0,31,116.666181
-470.0,31,116.683015
-470.0,31,116.699951
-470.0,31,116.716509
-470.0,31,116.734881
-470.0,31,116.752553
-470.0,31,116.770587
-470.0,31,116.787629
-470.0,31,116.803934
-470.0,31,116.821361
-470.0,31,116.837264
-470.0,31,116.858523
-470.0,31,116.876055
-470.0,31,116.89444
-470.0,31,116.912376
-470.0,31,116.934278
-470.0,31,116.951841
-470.0,31,116.969062
-470.0,31,116.986015
-470.0,31,117.002527
-470.0,31,117.019274
-470.0,31,117.036577
-470.0,31,117.053304
-470.0,31,117.070379
-470.0,31,117.087095
-470.0,31,117.557297
-470.0,31,117.578688
-470.0,31,117.595921
-470.0,31,117.612418
-470.0,31,117.630875
-470.0,31,117.647499
-470.0,31,117.665568
-470.0,31,117.682528
-470.0,31,117.699775
-470.0,31,117.717171
-470.0,31,117.736132
-470.0,31,117.7543
-470.0,31,117.772414
-470.0,31,117.789278
-470.0,31,117.807205
-470.0,31,117.824592
-470.0,31,117.841418
-470.0,31,117.858247
-470.0,31,117.874786
-470.0,31,117.893744
-470.0,31,117.912167
-470.0,31,117.934959
-470.0,31,117.958832
-470.0,31,117.985952
-470.0,31,118.001925
-470.0,31,118.019302
-470.0,31,118.035652
-470.0,31,118.05323
-470.0,31,118.069962
-470.0,31,118.087713
-470.0,31,118.105712
-470.0,31,118.121824
-470.0,31,118.139193
-470.0,31,118.427575
-470.0,31,118.444662
-470.0,31,118.463427
-470.0,31,118.479465
-470.0,31,118.495931
-470.0,31,118.511728
-470.0,31,118.527996
-470.0,31,118.544045
-470.0,31,118.560024
-470.0,31,118.574478
-470.0,31,118.588523
-470.0,31,118.606635
-470.0,31,118.6232
-470.0,31,118.64208
-470.0,31,118.658434
-470.0,31,118.676674
-470.0,31,118.692314
-470.0,31,118.715864
-470.0,31,118.73361
-470.0,31,118.75254
-470.0,31,118.769072
-470.0,31,118.798941
-470.0,31,118.818944
-470.0,31,118.846627
-470.0,31,118.876611
-470.0,31,118.892779
-470.0,31,118.907461
-470.0,31,118.923181
-470.0,31,118.938951
-470.0,31,118.954138
-470.0,31,118.973162
-470.0,31,118.989163
-470.0,31,119.006817
